episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_steps_trained_this_iter,info/num_agent_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/td_error,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/mean_q,info/learner/default_policy/learner_stats/min_q,info/learner/default_policy/learner_stats/max_q,info/learner/default_policy/learner_stats/mean_td_error
80.0,-49.0,38.33,18.21,53,0,21000,32,21000,False,868,21,default,33f7b7bebcab43af92fd8500921bb2c0,2024-01-22_13-29-51,1705948191,3.4377353191375732,66.77402710914612,22860,shossain-Legion-5,10.226.80.58,66.77402710914612,672,21,"[-38.0, -49.0, 20.0, 37.0, 50.0, 60.0, 60.0, 60.0, -38.0, -49.0, 36.0, 39.0, 50.0, 50.0, 50.0, 60.0, 40.0, 50.0, 49.0, 50.0, 70.0, 40.0, 59.0, 80.0, 50.0, 50.0, 50.0, 40.0, 50.0, 50.0, 50.0, 50.0, -3.0, 50.0, 60.0, 60.0, 69.0, 60.0, 49.0, 50.0, 51.0, 60.0, 60.0, 17.0, 50.0, -27.0, -27.0, -27.0, -27.0, 60.0, -38.0, 59.0, -27.0, 59.0, 40.0, -27.0, 60.0, 50.0, -16.0, 80.0, 50.0, 40.0, 69.0, -49.0, 16.0, 50.0, 60.0, 50.0, 50.0, 70.0, 50.0, 50.0, 60.0, 50.0, 50.0, 60.0, 50.0, 42.0, 50.0, 69.0, 55.0, 50.0, 10.0, 60.0, 50.0, 50.0, 59.0, 50.0, 60.0, 40.0, 60.0, 60.0, 10.0, 22.0, 17.0, -16.0, 50.0, 48.0, 60.0, 50.0]","[60, 60, 57, 18, 5, 6, 6, 6, 60, 60, 19, 27, 5, 5, 5, 6, 4, 5, 6, 5, 7, 4, 7, 8, 5, 5, 5, 4, 5, 5, 5, 5, 58, 5, 6, 6, 8, 6, 6, 5, 15, 6, 6, 38, 5, 60, 60, 60, 60, 6, 60, 7, 60, 7, 15, 60, 6, 38, 60, 8, 5, 4, 8, 60, 39, 5, 6, 5, 5, 7, 5, 5, 6, 5, 5, 6, 5, 24, 5, 8, 11, 5, 56, 6, 5, 5, 7, 5, 6, 4, 6, 6, 45, 44, 49, 60, 5, 40, 6, 5]",0.10071018311657312,1.0225036657553976,0.043363602477127935,0.6467427750988931,0.0,0.069,464100.028,3.127,10233.13,21000,21000,160032,32,160032,20656,40,10.360000000000001,55.720000000000006,"[ 5.1637769e-01 -7.6751671e+00  5.0609875e-01 -2.1117838e+01
 -6.7561913e-01 -1.1699772e+01 -2.4456753e+01 -1.2245679e+01
 -1.0383568e+00  5.1637769e-01 -8.4046364e+00 -1.9087791e-02
 -9.6308517e-01 -1.0896698e+01 -6.2400780e+00  3.4733772e-01
 -4.4368162e+00 -1.3620171e+01 -1.2617531e+00  5.0609875e-01
 -1.9087791e-02  6.8084469e+00 -5.5594482e+00 -9.3696175e+00
 -9.3343258e-02 -9.8889732e-01  1.1189404e+00 -1.1170034e+01
 -7.1454296e+00  4.3626833e-01 -1.5503998e+00 -3.5747337e-01]",0.0005000000237487257,11.768431,3.6746032,21.722847,-4.6952906
70.0,-49.0,43.69,13.95,79,0,22000,32,22000,False,947,22,default,33f7b7bebcab43af92fd8500921bb2c0,2024-01-22_13-29-55,1705948195,3.479687213897705,70.25371432304382,22860,shossain-Legion-5,10.226.80.58,70.25371432304382,704,22,"[69.0, 55.0, 50.0, 10.0, 60.0, 50.0, 50.0, 59.0, 50.0, 60.0, 40.0, 60.0, 60.0, 10.0, 22.0, 17.0, -16.0, 50.0, 48.0, 60.0, 50.0, -38.0, 50.0, 40.0, 36.0, 60.0, 60.0, 40.0, 60.0, 60.0, 39.0, 50.0, 39.0, 49.0, 60.0, 48.0, 50.0, 38.0, 50.0, 30.0, 50.0, 50.0, 50.0, 50.0, 50.0, 59.0, 28.0, 50.0, 50.0, 60.0, 50.0, 33.0, 44.0, 50.0, 60.0, 39.0, 50.0, 50.0, 60.0, 50.0, 47.0, 50.0, -16.0, 46.0, 39.0, -5.0, 40.0, 44.0, -16.0, 16.0, 50.0, 9.0, -49.0, 40.0, 60.0, 60.0, 50.0, 50.0, 50.0, 60.0, 49.0, 50.0, 40.0, 50.0, 50.0, 60.0, 48.0, 69.0, 50.0, 60.0, 60.0, 28.0, 50.0, 70.0, 40.0, 60.0, 40.0, 70.0, 26.0, 56.0]","[8, 11, 5, 56, 6, 5, 5, 7, 5, 6, 4, 6, 6, 45, 44, 49, 60, 5, 40, 6, 5, 60, 5, 4, 8, 6, 6, 4, 6, 6, 5, 5, 5, 6, 6, 18, 5, 17, 5, 47, 5, 5, 5, 5, 5, 7, 27, 5, 5, 6, 5, 22, 22, 5, 6, 5, 5, 5, 6, 5, 19, 5, 60, 9, 5, 60, 4, 22, 60, 50, 5, 57, 60, 26, 6, 6, 5, 5, 5, 6, 6, 5, 4, 5, 5, 6, 7, 8, 5, 6, 6, 27, 5, 7, 4, 6, 4, 7, 18, 10]",0.10138438822432785,1.026881332728733,0.043417164041793924,0.6537277096323215,0.0,0.066,485241.244,2.795,11449.778,22000,22000,168032,32,168032,21664,42,12.059999999999999,55.86,"[-21.997583   -10.411823    -0.9671402   -8.297733     0.38605118
   1.157011   -11.414206    -0.80077934  -0.0924015    1.5319161
  -0.9978142   -0.77520275 -15.709689     1.5319161  -22.748085
  -1.8222332  -21.997583   -11.414206     0.15967464 -13.233566
   1.157011     1.5319161  -10.504768    -0.4374857   -0.45372438
  -1.1845655   -0.8541336  -13.233566    -8.702984   -15.437294
  -5.941719   -21.997583  ]",0.0005000000237487257,11.256874,5.377914,23.292171,-6.686637
70.0,-49.0,39.53,16.9,52,0,23000,32,23000,False,999,23,default,33f7b7bebcab43af92fd8500921bb2c0,2024-01-22_13-29-59,1705948199,4.094257354736328,74.34797167778015,22860,shossain-Legion-5,10.226.80.58,74.34797167778015,736,23,"[44.0, 50.0, 60.0, 39.0, 50.0, 50.0, 60.0, 50.0, 47.0, 50.0, -16.0, 46.0, 39.0, -5.0, 40.0, 44.0, -16.0, 16.0, 50.0, 9.0, -49.0, 40.0, 60.0, 60.0, 50.0, 50.0, 50.0, 60.0, 49.0, 50.0, 40.0, 50.0, 50.0, 60.0, 48.0, 69.0, 50.0, 60.0, 60.0, 28.0, 50.0, 70.0, 40.0, 60.0, 40.0, 70.0, 26.0, 56.0, 47.0, 56.0, 50.0, -27.0, 20.0, 59.0, 50.0, 50.0, 60.0, 49.0, 50.0, 50.0, 50.0, 60.0, 50.0, 60.0, 50.0, 50.0, 50.0, 50.0, 70.0, 60.0, 60.0, 50.0, 40.0, 48.0, 2.0, 39.0, 18.0, 41.0, 23.0, 50.0, 50.0, 38.0, 50.0, -16.0, 50.0, 49.0, -16.0, -16.0, 50.0, 6.0, 60.0, 6.0, -38.0, -38.0, 60.0, -27.0, 26.0, 60.0, 50.0, 60.0]","[22, 5, 6, 5, 5, 5, 6, 5, 19, 5, 60, 9, 5, 60, 4, 22, 60, 50, 5, 57, 60, 26, 6, 6, 5, 5, 5, 6, 6, 5, 4, 5, 5, 6, 7, 8, 5, 6, 6, 27, 5, 7, 4, 6, 4, 7, 18, 10, 19, 10, 5, 60, 35, 7, 5, 5, 6, 6, 5, 5, 5, 6, 5, 6, 5, 5, 5, 5, 7, 6, 6, 5, 4, 7, 53, 16, 37, 25, 32, 5, 5, 17, 5, 60, 5, 17, 60, 60, 5, 49, 6, 60, 60, 60, 6, 60, 40, 6, 5, 6]",0.10171222449163038,1.0295436245598442,0.04352020148507241,0.6585409603409305,0.0,0.071,453132.1,3.0,10667.694,23000,23000,176032,32,176032,22672,44,11.483333333333334,55.46666666666667,"[-21.71043     -0.8065319  -18.197395    -7.6230965    0.10223579
  26.786201     0.5743418    2.759201   -13.740542   -21.553375
   0.5743418   -6.916298     2.1849098  -13.880198   -11.15088
   0.5743418  -25.841759    -7.777954     0.77314377   2.759201
 -11.15088     -0.6361141  -21.71043      0.11984825   0.6572943
  -9.2172165    0.9591837  -20.173107     0.5743418   -1.7006292
   0.10223579   0.58319473]",0.0005000000237487257,14.978924,9.956541,27.279518,-5.428213
70.0,-60.0,33.77,20.79,34,0,24000,32,24000,False,1033,24,default,33f7b7bebcab43af92fd8500921bb2c0,2024-01-22_13-30-02,1705948202,3.4820635318756104,77.83003520965576,22860,shossain-Legion-5,10.226.80.58,77.83003520965576,768,24,"[48.0, 69.0, 50.0, 60.0, 60.0, 28.0, 50.0, 70.0, 40.0, 60.0, 40.0, 70.0, 26.0, 56.0, 47.0, 56.0, 50.0, -27.0, 20.0, 59.0, 50.0, 50.0, 60.0, 49.0, 50.0, 50.0, 50.0, 60.0, 50.0, 60.0, 50.0, 50.0, 50.0, 50.0, 70.0, 60.0, 60.0, 50.0, 40.0, 48.0, 2.0, 39.0, 18.0, 41.0, 23.0, 50.0, 50.0, 38.0, 50.0, -16.0, 50.0, 49.0, -16.0, -16.0, 50.0, 6.0, 60.0, 6.0, -38.0, -38.0, 60.0, -27.0, 26.0, 60.0, 50.0, 60.0, 50.0, 49.0, 50.0, -60.0, -27.0, 14.0, 38.0, 40.0, 50.0, 12.0, 22.0, 70.0, 50.0, -38.0, 19.0, 50.0, 39.0, 6.0, 23.0, -27.0, 44.0, 50.0, 60.0, 50.0, 49.0, 40.0, 50.0, 50.0, 49.0, 9.0, -27.0, -27.0, -38.0, -38.0]","[7, 8, 5, 6, 6, 27, 5, 7, 4, 6, 4, 7, 18, 10, 19, 10, 5, 60, 35, 7, 5, 5, 6, 6, 5, 5, 5, 6, 5, 6, 5, 5, 5, 5, 7, 6, 6, 5, 4, 7, 53, 16, 37, 25, 32, 5, 5, 17, 5, 60, 5, 17, 60, 60, 5, 49, 6, 60, 60, 60, 6, 60, 40, 6, 5, 6, 5, 6, 5, 60, 60, 52, 6, 4, 5, 43, 55, 7, 5, 60, 36, 5, 16, 60, 43, 60, 22, 5, 6, 5, 6, 15, 5, 5, 6, 46, 60, 60, 60, 60]",0.1018766494152242,1.0318095661325744,0.043595564544318205,0.6628207215429094,0.0,0.063,504577.925,2.678,11948.946,24000,24000,184032,32,184032,23680,46,10.419999999999998,55.160000000000004,"[ -0.6465044    2.958809   -17.975895   -11.835523   -16.551239
  -6.5003557    0.23279381 -16.551239    -3.3631706    1.8793497
 -17.553394     0.7509155    0.08544827 -16.551239     1.8793497
 -15.124016   -12.04772     -0.4089117   -8.778976    -0.4089117
   4.236929     1.8793497    6.0046434    1.8793497    3.780079
   0.7509155    1.8793497    0.38095665  -0.05855942   2.1883163
   1.6423435    0.5494728 ]",0.0005000000237487257,17.791557,8.372145,28.487103,-3.4811652
70.0,-60.0,25.96,26.29,44,0,25000,32,25000,False,1077,25,default,33f7b7bebcab43af92fd8500921bb2c0,2024-01-22_13-30-06,1705948206,3.4545111656188965,81.28454637527466,22860,shossain-Legion-5,10.226.80.58,81.28454637527466,800,25,"[23.0, 50.0, 50.0, 38.0, 50.0, -16.0, 50.0, 49.0, -16.0, -16.0, 50.0, 6.0, 60.0, 6.0, -38.0, -38.0, 60.0, -27.0, 26.0, 60.0, 50.0, 60.0, 50.0, 49.0, 50.0, -60.0, -27.0, 14.0, 38.0, 40.0, 50.0, 12.0, 22.0, 70.0, 50.0, -38.0, 19.0, 50.0, 39.0, 6.0, 23.0, -27.0, 44.0, 50.0, 60.0, 50.0, 49.0, 40.0, 50.0, 50.0, 49.0, 9.0, -27.0, -27.0, -38.0, -38.0, -38.0, -60.0, 40.0, 36.0, 50.0, 50.0, 60.0, 37.0, -38.0, 70.0, -16.0, 56.0, 50.0, 22.0, -5.0, -27.0, 31.0, 60.0, 14.0, 38.0, 60.0, 1.0, 60.0, -4.0, 50.0, 0.0, 50.0, 60.0, 8.0, -38.0, 23.0, 40.0, 50.0, -38.0, 50.0, 60.0, 50.0, 60.0, 68.0, 50.0, 60.0, 50.0, 48.0, 60.0]","[32, 5, 5, 17, 5, 60, 5, 17, 60, 60, 5, 49, 6, 60, 60, 60, 6, 60, 40, 6, 5, 6, 5, 6, 5, 60, 60, 52, 6, 4, 5, 43, 55, 7, 5, 60, 36, 5, 16, 60, 43, 60, 22, 5, 6, 5, 6, 15, 5, 5, 6, 46, 60, 60, 60, 60, 60, 60, 4, 30, 5, 5, 6, 18, 60, 7, 60, 10, 5, 33, 60, 60, 24, 6, 41, 17, 6, 54, 6, 59, 5, 55, 5, 6, 58, 60, 32, 4, 5, 60, 5, 6, 5, 6, 9, 5, 6, 5, 7, 6]",0.10199221713285603,1.0345436295936077,0.04363268745564298,0.6688966456953918,0.0,0.063,504388.305,2.566,12469.826,25000,25000,192032,32,192032,24688,48,8.18,55.160000000000004,"[  1.217392     1.2295666  -17.426327    -1.40172     -2.1314526
   0.10219955  -0.26910973  20.442099    -1.1332722   -2.7244034
  -4.3958282    0.9815502  -18.423664     1.0139427   -9.750856
 -17.426327     2.018076    -5.9508743  -17.426327   -14.407471
  -1.1486378   -9.750856     1.5671253   -2.7244034    0.9815502
   1.5671253   27.314306     0.5682583   -0.7869568    1.5671253
  -2.2042923    1.5671253 ]",0.0005000000237487257,21.26467,11.229567,30.442099,-2.1045418
70.0,-49.0,45.99,9.89,95,0,26000,32,26000,False,1172,26,default,33f7b7bebcab43af92fd8500921bb2c0,2024-01-22_13-30-09,1705948209,3.6380133628845215,84.92255973815918,22860,shossain-Legion-5,10.226.80.58,84.92255973815918,832,26,"[50.0, 60.0, 50.0, 48.0, 60.0, 40.0, 50.0, 60.0, 50.0, 40.0, 50.0, 50.0, 60.0, 70.0, 70.0, 20.0, 50.0, 69.0, 60.0, -27.0, 60.0, 59.0, 50.0, 50.0, 50.0, 50.0, 50.0, 40.0, 37.0, 50.0, 50.0, 50.0, 50.0, 60.0, 44.0, 60.0, 50.0, 60.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 60.0, 60.0, 59.0, 40.0, 60.0, 40.0, 68.0, 40.0, 10.0, 40.0, 40.0, 50.0, 50.0, 60.0, 59.0, 70.0, 50.0, -38.0, -27.0, 50.0, 50.0, 60.0, -49.0, 50.0, 50.0, 60.0, 50.0, 40.0, 50.0, 60.0, 50.0, 50.0, 40.0, 27.0, 50.0, 60.0, 60.0, 50.0, 18.0, 50.0, 40.0, 50.0, 40.0, 52.0, 50.0, 40.0, 60.0, 40.0, 60.0, 50.0, 59.0, 59.0, 20.0, -38.0, 50.0]","[5, 6, 5, 7, 6, 4, 5, 6, 5, 4, 5, 5, 6, 7, 7, 24, 5, 8, 6, 60, 6, 7, 5, 5, 5, 5, 5, 4, 18, 5, 5, 5, 5, 6, 11, 6, 5, 6, 5, 5, 5, 5, 5, 5, 5, 6, 6, 7, 4, 6, 4, 9, 4, 45, 4, 4, 5, 5, 6, 7, 7, 5, 60, 60, 5, 5, 6, 60, 5, 5, 6, 5, 4, 5, 6, 5, 5, 4, 28, 5, 6, 6, 5, 48, 5, 4, 5, 4, 14, 5, 4, 6, 4, 6, 5, 7, 7, 35, 60, 5]",0.10235246954228679,1.0386893498115517,0.043568456178686966,0.684164879403957,0.0,0.066,488419.68,2.898,11043.0,26000,26000,200032,32,200032,25696,50,9.48,55.279999999999994,"[ -5.553074    -5.488634    -2.206627     6.153488     1.5202618
  -2.206627   -18.535694    -1.3888812    1.5202618    1.6426926
   1.1319389  -18.535694     6.153488   -10.078531   -12.974129
  -5.488634     1.1319389   -0.23064804 -10.25927      6.153488
 -15.2369175    1.5500946    6.153488     2.0605717   -1.2651081
   4.1537266  -15.417656     1.6426926    6.153488    -5.488634
   6.153488     6.153488  ]",0.0005000000237487257,23.162865,7.14484,28.632492,-2.2164426
70.0,-49.0,41.91,14.08,65,0,27000,32,27000,False,1237,27,default,33f7b7bebcab43af92fd8500921bb2c0,2024-01-22_13-30-13,1705948213,3.7334470748901367,88.65600681304932,22860,shossain-Legion-5,10.226.80.58,88.65600681304932,864,27,"[50.0, 60.0, -49.0, 50.0, 50.0, 60.0, 50.0, 40.0, 50.0, 60.0, 50.0, 50.0, 40.0, 27.0, 50.0, 60.0, 60.0, 50.0, 18.0, 50.0, 40.0, 50.0, 40.0, 52.0, 50.0, 40.0, 60.0, 40.0, 60.0, 50.0, 59.0, 59.0, 20.0, -38.0, 50.0, -38.0, 50.0, 39.0, 50.0, 60.0, -38.0, 50.0, 50.0, -2.0, 60.0, 40.0, 51.0, 60.0, -38.0, 49.0, 40.0, 70.0, 50.0, 50.0, 27.0, 13.0, 21.0, 50.0, 60.0, 50.0, 50.0, 50.0, 60.0, 70.0, 60.0, 60.0, 47.0, 69.0, 50.0, 50.0, 48.0, 60.0, -27.0, 50.0, 50.0, 60.0, 34.0, 50.0, 70.0, 43.0, -1.0, 70.0, 50.0, 70.0, 50.0, 50.0, 60.0, 50.0, 69.0, 50.0, 50.0, 59.0, -38.0, 50.0, -38.0, 30.0, 40.0, 24.0, 60.0, 50.0]","[5, 6, 60, 5, 5, 6, 5, 4, 5, 6, 5, 5, 4, 28, 5, 6, 6, 5, 48, 5, 4, 5, 4, 14, 5, 4, 6, 4, 6, 5, 7, 7, 35, 60, 5, 60, 5, 16, 5, 6, 60, 5, 5, 57, 6, 4, 15, 6, 60, 6, 4, 7, 5, 5, 28, 42, 45, 5, 6, 5, 5, 5, 6, 7, 6, 6, 30, 8, 5, 5, 18, 6, 60, 5, 5, 6, 21, 5, 7, 12, 56, 7, 5, 7, 5, 5, 6, 5, 8, 5, 5, 7, 60, 5, 60, 25, 4, 31, 6, 5]",0.1025630726512368,1.0409041936524437,0.04358748448814498,0.6924549565474016,0.0,0.065,490561.871,2.657,12043.405,27000,27000,208032,32,208032,26704,52,11.62,55.379999999999995,"[-15.150074     0.6232796  -11.197016    -0.45636177   0.6232796
   0.19488907  -8.365974    -1.1784363   -6.7896633   -6.975683
  -9.332933    -1.20537    -11.197016     0.52565956   2.632286
  -0.12014961  -1.20537      2.4005623   23.844446     0.9726238
   2.632286    -4.6520977   -7.9725227   -5.0058937  -11.56171
  -0.38438034   0.19488907  -8.365974   -15.150074    -3.0545712
   2.1941738  -15.150074  ]",0.0005000000237487257,24.8764,8.173764,30.795874,-3.3635302
70.0,-38.0,49.847457627118644,8.694915254237289,118,0,28000,32,28000,False,1355,28,default,33f7b7bebcab43af92fd8500921bb2c0,2024-01-22_13-30-17,1705948217,3.771113634109497,92.42712044715881,22860,shossain-Legion-5,10.226.80.58,92.42712044715881,896,28,"[15.0, 52.0, 50.0, -38.0, 50.0, 50.0, 60.0, 70.0, 50.0, 60.0, 50.0, 50.0, 14.0, 50.0, 70.0, 60.0, 50.0, 60.0, 50.0, 50.0, 50.0, 49.0, 50.0, 60.0, 49.0, 40.0, 35.0, 50.0, 70.0, 50.0, 59.0, 60.0, 70.0, 60.0, 49.0, 70.0, 70.0, 50.0, 40.0, 70.0, 50.0, 70.0, 50.0, 50.0, 60.0, 60.0, 60.0, 35.0, 40.0, 50.0, 50.0, 50.0, 50.0, 60.0, 50.0, 50.0, 50.0, 49.0, 50.0, 50.0, 60.0, 69.0, 60.0, 60.0, 60.0, 60.0, 70.0, 60.0, 50.0, 50.0, 60.0, 59.0, 50.0, 50.0, 50.0, 48.0, 60.0, 60.0, 50.0, 50.0, 59.0, 50.0, 70.0, 49.0, 50.0, 50.0, 50.0, 50.0, 50.0, 49.0, 50.0, 50.0, 50.0, 50.0, 70.0, 60.0, 49.0, 50.0, 50.0, 40.0, 50.0, 49.0, 50.0, 50.0, 40.0, 70.0, 50.0, 50.0, -38.0, 50.0, 50.0, 60.0, 39.0, -38.0, 50.0, 50.0, -38.0, 48.0]","[40, 14, 5, 60, 5, 5, 6, 7, 5, 6, 5, 5, 30, 5, 7, 6, 5, 6, 5, 5, 5, 6, 5, 6, 6, 26, 31, 5, 7, 5, 7, 6, 7, 6, 6, 7, 7, 5, 4, 7, 5, 7, 5, 5, 6, 6, 6, 20, 4, 5, 5, 5, 5, 6, 5, 5, 5, 6, 5, 5, 6, 8, 6, 6, 6, 6, 7, 6, 5, 5, 6, 7, 5, 5, 5, 29, 6, 6, 5, 5, 7, 5, 7, 6, 5, 5, 5, 5, 5, 6, 5, 5, 5, 5, 7, 6, 6, 5, 5, 4, 5, 6, 5, 5, 4, 7, 5, 5, 60, 5, 5, 6, 5, 60, 5, 5, 60, 7]",0.10328356536225475,1.045201804858353,0.04364648830345291,0.7085631325484929,0.0,0.068,471767.058,2.878,11117.826,28000,28000,216032,32,216032,27712,54,10.633333333333331,55.51666666666667,"[ -2.3196907   -9.433403   -13.798658   -10.280558    24.594904
  -7.010601    -0.54522705   0.8732548   18.608929    -1.0230579
  -6.121559    -6.483225     0.72057724   0.31991196 -10.280558
  -6.7314415  -14.663176     0.8732548  -10.654871   -14.0770855
   0.72057724  -2.3096561   -0.4599266   -9.923607     1.0267258
  -9.790354   -13.441708   -13.441708     0.25398254  -5.4325123
  -0.07037544  -5.847847  ]",0.0005000000237487257,26.664183,16.906643,35.001472,-3.9421463
70.0,-38.0,41.82,12.85,77,0,29000,32,29000,False,1432,29,default,33f7b7bebcab43af92fd8500921bb2c0,2024-01-22_13-30-21,1705948221,3.7756118774414062,96.20273232460022,22860,shossain-Legion-5,10.226.80.58,96.20273232460022,928,29,"[60.0, 49.0, 50.0, 50.0, 40.0, 50.0, 49.0, 50.0, 50.0, 40.0, 70.0, 50.0, 50.0, -38.0, 50.0, 50.0, 60.0, 39.0, -38.0, 50.0, 50.0, -38.0, 48.0, 50.0, 40.0, 50.0, 50.0, 50.0, 21.0, 70.0, 50.0, 50.0, 60.0, 40.0, 44.0, 50.0, 70.0, 50.0, 70.0, 50.0, 50.0, 10.0, 60.0, 40.0, 40.0, 60.0, 39.0, -38.0, 39.0, 50.0, 43.0, 50.0, 50.0, 50.0, 50.0, 50.0, 32.0, 50.0, -27.0, 50.0, 47.0, 50.0, 60.0, 50.0, 50.0, 60.0, 59.0, 60.0, 50.0, 70.0, 40.0, 50.0, 50.0, 50.0, 69.0, 43.0, 50.0, 49.0, 50.0, 60.0, 40.0, 60.0, 45.0, 50.0, 60.0, 59.0, -38.0, -38.0, 9.0, -38.0, 49.0, 39.0, 50.0, 60.0, 69.0, 49.0, -38.0, 34.0, 40.0, 50.0]","[6, 6, 5, 5, 4, 5, 6, 5, 5, 4, 7, 5, 5, 60, 5, 5, 6, 5, 60, 5, 5, 60, 7, 5, 4, 5, 5, 5, 34, 7, 5, 5, 6, 4, 11, 5, 7, 5, 7, 5, 5, 56, 6, 4, 4, 6, 27, 60, 5, 5, 23, 5, 5, 5, 5, 5, 23, 5, 60, 5, 30, 5, 6, 5, 5, 6, 7, 6, 5, 7, 4, 5, 5, 5, 8, 12, 5, 6, 5, 6, 4, 6, 21, 5, 6, 7, 60, 60, 46, 60, 17, 5, 5, 6, 8, 6, 60, 21, 4, 5]",0.1035291731076548,1.0474893887008445,0.043660455013872265,0.7176180543848335,0.0,0.071,448738.643,2.9,11033.65,29000,29000,224032,32,224032,28720,56,11.040000000000001,55.3,"[  1.3473225  -10.868179    -5.037426     1.3473225    0.74551964
   0.26858902   1.3473225  -10.868179     0.79247856 -10.868179
   0.74063015   1.0736294   -0.0204258   -0.0204258    0.5438671
   0.10189056   8.609093    -6.13377      0.74551964   0.10189056
   0.10189056 -10.868179     0.74551964   1.0736294   -3.2142715
  -7.300102   -10.868179     0.10189056   0.79247856  -1.7834435
  -9.438383     2.410059  ]",0.0005000000237487257,25.455418,10.133166,32.23337,-2.0093312
70.0,-38.0,46.29,11.13,93,0,30000,32,30000,False,1525,30,default,33f7b7bebcab43af92fd8500921bb2c0,2024-01-22_13-30-24,1705948224,3.8333868980407715,100.03611922264099,22860,shossain-Legion-5,10.226.80.58,100.03611922264099,960,30,"[60.0, 69.0, 49.0, -38.0, 34.0, 40.0, 50.0, 50.0, -38.0, -27.0, 60.0, 70.0, 50.0, 60.0, 60.0, 50.0, 50.0, 50.0, 50.0, 40.0, 70.0, 60.0, 50.0, 60.0, 50.0, 67.0, 60.0, 40.0, 60.0, 49.0, 60.0, 50.0, 39.0, 50.0, 60.0, 60.0, 50.0, 50.0, 49.0, 40.0, 60.0, 50.0, 49.0, 50.0, 60.0, 50.0, 60.0, 60.0, 50.0, 50.0, 50.0, 70.0, 40.0, 50.0, -38.0, 60.0, 60.0, 18.0, 40.0, -38.0, 2.0, 60.0, 60.0, 50.0, 50.0, 50.0, 60.0, 69.0, 69.0, 50.0, 50.0, 59.0, 60.0, 50.0, -38.0, 50.0, 70.0, -38.0, 70.0, 21.0, 50.0, 50.0, 50.0, 60.0, 50.0, 50.0, 50.0, 60.0, 41.0, 60.0, 40.0, 70.0, 50.0, 50.0, 50.0, 50.0, 50.0, 60.0, 50.0, 50.0]","[6, 8, 6, 60, 21, 4, 5, 5, 60, 60, 6, 7, 5, 6, 6, 5, 5, 5, 5, 4, 7, 6, 5, 6, 5, 21, 6, 4, 6, 6, 6, 5, 5, 5, 6, 6, 5, 5, 6, 4, 6, 5, 6, 5, 6, 5, 6, 6, 5, 5, 5, 7, 4, 5, 60, 6, 6, 48, 4, 60, 42, 6, 6, 5, 5, 5, 6, 8, 8, 5, 5, 7, 6, 5, 60, 5, 7, 60, 7, 45, 5, 5, 5, 6, 5, 5, 5, 6, 36, 6, 4, 7, 5, 5, 5, 5, 5, 6, 5, 5]",0.1040563011452026,1.0510750995939666,0.043735166086857326,0.7313501265279839,0.0,0.065,490024.564,2.755,11616.66,30000,30000,232032,32,232032,29728,58,9.98,55.32000000000001,"[ -3.4166985    0.5755615    0.9945431   -3.5857887    2.1539116
   1.0499      -0.23159981  -1.5515709    0.5755615    0.48293114
   0.46282768   0.649271    -1.7349453  -11.261408    -3.4166985
  -0.07846451   0.46953392  -9.453707    -3.5626888    1.0499
   0.46282768  -4.087948    -9.607735    -0.16750717   2.6868477
  -0.05097961  -0.05097961 -10.1628475   -9.607735    -0.35090637
   0.9945431    7.6849365 ]",0.0005000000237487257,28.129772,10.469534,42.392395,-1.6277223
